医療機関ID,医療機関名,都道府県名,医療機関住所,電話番号
10201009,公益財団法人鷹揚郷　腎研究所　弘前病院,青森県,弘前市大字小沢字山崎９０,172871221.0
10201009,公益財団法人鷹揚郷　腎研究所　弘前病院,青森県,弘前市大字小沢字山崎９０,172871221.0
10201009,公益財団法人鷹揚郷　腎研究所　弘前病院,青森県,弘前市大字小沢字山崎９０,172871221.0
10201008,鳴海病院,青森県,弘前市大字品川町１９,172325211.0
10201008,鳴海病院,青森県,弘前市大字品川町１９,172325211.0
10201008,鳴海病院,青森県,弘前市大字品川町１９,172325211.0
10201007,弘前中央病院,青森県,弘前市吉野町３番地１,172367111.0
10201007,弘前中央病院,青森県,弘前市吉野町３番地１,172367111.0
10201007,弘前中央病院,青森県,弘前市吉野町３番地１,172367111.0
10201006,町立大鰐病院,青森県,南津軽郡大鰐町大字蔵館字川原田４０－４,172482211.0
10201006,町立大鰐病院,青森県,南津軽郡大鰐町大字蔵館字川原田４０－４,172482211.0
10201006,町立大鰐病院,青森県,南津軽郡大鰐町大字蔵館字川原田４０－４,172482211.0
10201005,国民健康保険　板柳中央病院,青森県,北津軽郡板柳町大字灰沼字岩井７４－２,172733231.0
10201005,国民健康保険　板柳中央病院,青森県,北津軽郡板柳町大字灰沼字岩井７４－２,172733231.0
10201005,国民健康保険　板柳中央病院,青森県,北津軽郡板柳町大字灰沼字岩井７４－２,172733231.0
10201004,黒石市国民健康保険　黒石病院,青森県,黒石市北美町一丁目７０,172522121.0
10201004,黒石市国民健康保険　黒石病院,青森県,黒石市北美町一丁目７０,172522121.0
10201004,黒石市国民健康保険　黒石病院,青森県,黒石市北美町一丁目７０,172522121.0
10201003,弘前市立病院,青森県,弘前市大字大町三丁目８－１,172343211.0
10201003,弘前市立病院,青森県,弘前市大字大町三丁目８－１,172343211.0
10201003,弘前市立病院,青森県,弘前市大字大町三丁目８－１,172343211.0
10201002,独立行政法人国立病院機構　弘前病院,青森県,弘前市大字富野町１,172324311.0
10201002,独立行政法人国立病院機構　弘前病院,青森県,弘前市大字富野町１,172324311.0
10201002,独立行政法人国立病院機構　弘前病院,青森県,弘前市大字富野町１,172324311.0
10201001,弘前大学医学部附属病院,青森県,弘前市大字本町５３,172335111.0
10201001,弘前大学医学部附属病院,青森県,弘前市大字本町５３,172335111.0
10201001,弘前大学医学部附属病院,青森県,弘前市大字本町５３,172335111.0
10101850,共愛会病院,北海道,函館市中島町７番２１号,138512111.0
10101850,共愛会病院,北海道,函館市中島町７番２１号,138512111.0
10101850,共愛会病院,北海道,函館市中島町７番２１号,138512111.0
10101844,医療法人徳洲会　札幌南徳洲会病院,北海道,札幌市清田区平岡５条１丁目５番１号,118830602.0
10101844,医療法人徳洲会　札幌南徳洲会病院,北海道,札幌市清田区平岡５条１丁目５番１号,118830602.0
10101844,医療法人徳洲会　札幌南徳洲会病院,北海道,札幌市清田区平岡５条１丁目５番１号,118830602.0
10101840,標津町国民健康保険標津病院,北海道,標津郡標津町北１条西５丁目６番１－１号,153822111.0
10101840,標津町国民健康保険標津病院,北海道,標津郡標津町北１条西５丁目６番１－１号,153822111.0
10101840,標津町国民健康保険標津病院,北海道,標津郡標津町北１条西５丁目６番１－１号,153822111.0
10101838,町立中標津病院,北海道,標津郡中標津町西１０条南９丁目１番地１,153728200.0
10101838,町立中標津病院,北海道,標津郡中標津町西１０条南９丁目１番地１,153728200.0
10101838,町立中標津病院,北海道,標津郡中標津町西１０条南９丁目１番地１,153728200.0
10101837,医療法人　樹恵会　石田病院,北海道,標津郡中標津町りんどう町５番地６,153729112.0
10101837,医療法人　樹恵会　石田病院,北海道,標津郡中標津町りんどう町５番地６,153729112.0
10101837,医療法人　樹恵会　石田病院,北海道,標津郡中標津町りんどう町５番地６,153729112.0
10101836,町立別海病院,北海道,野付郡別海町別海西本町１０３番地９,153752311.0
10101836,町立別海病院,北海道,野付郡別海町別海西本町１０３番地９,153752311.0
10101836,町立別海病院,北海道,野付郡別海町別海西本町１０３番地９,153752311.0
10101835,市立根室病院,北海道,根室市有磯町１丁目２番地,153243201.0
10101835,市立根室病院,北海道,根室市有磯町１丁目２番地,153243201.0
10101835,市立根室病院,北海道,根室市有磯町１丁目２番地,153243201.0
10101834,つるい養生邑病院,北海道,阿寒郡鶴居村字雪裡原野北２２線西１１番地,154642321.0
10101834,つるい養生邑病院,北海道,阿寒郡鶴居村字雪裡原野北２２線西１１番地,154642321.0
10101834,つるい養生邑病院,北海道,阿寒郡鶴居村字雪裡原野北２２線西１１番地,154642321.0
10101833,ＪＡ北海道厚生連　摩周厚生病院,北海道,川上郡弟子屈町泉２丁目３番１号,154822241.0
10101833,ＪＡ北海道厚生連　摩周厚生病院,北海道,川上郡弟子屈町泉２丁目３番１号,154822241.0
10101833,ＪＡ北海道厚生連　摩周厚生病院,北海道,川上郡弟子屈町泉２丁目３番１号,154822241.0
10101832,医療法人共生会　川湯の森病院,北海道,川上郡弟子屈町川湯温泉４丁目８番３０号,154833121.0
10101832,医療法人共生会　川湯の森病院,北海道,川上郡弟子屈町川湯温泉４丁目８番３０号,154833121.0
10101832,医療法人共生会　川湯の森病院,北海道,川上郡弟子屈町川湯温泉４丁目８番３０号,154833121.0
10101831,標茶町立病院,北海道,川上郡標茶町開運４丁目１番地,154852135.0
10101831,標茶町立病院,北海道,川上郡標茶町開運４丁目１番地,154852135.0
10101831,標茶町立病院,北海道,川上郡標茶町開運４丁目１番地,154852135.0
10101829,町立厚岸病院,北海道,厚岸郡厚岸町住の江１丁目１番地,153523145.0
10101829,町立厚岸病院,北海道,厚岸郡厚岸町住の江１丁目１番地,153523145.0
10101829,町立厚岸病院,北海道,厚岸郡厚岸町住の江１丁目１番地,153523145.0
10101819,医療法人社団　敬愛会　白樺台病院,北海道,釧路市白樺台２丁目２５番１号,154916311.0
10101819,医療法人社団　敬愛会　白樺台病院,北海道,釧路市白樺台２丁目２５番１号,154916311.0
10101819,医療法人社団　敬愛会　白樺台病院,北海道,釧路市白樺台２丁目２５番１号,154916311.0
10101818,独立行政法人労働者健康安全機構　釧路労災病院,北海道,釧路市中園町１３番２３号,154227191.0
10101818,独立行政法人労働者健康安全機構　釧路労災病院,北海道,釧路市中園町１３番２３号,154227191.0
10101818,独立行政法人労働者健康安全機構　釧路労災病院,北海道,釧路市中園町１３番２３号,154227191.0
10101817,総合病院　釧路赤十字病院,北海道,釧路市新栄町２１番１４号,154227171.0
10101817,総合病院　釧路赤十字病院,北海道,釧路市新栄町２１番１４号,154227171.0
10101817,総合病院　釧路赤十字病院,北海道,釧路市新栄町２１番１４号,154227171.0
10101816,社会医療法人孝仁会　釧路孝仁会記念病院,北海道,釧路市愛国１９１番２１２号,154391222.0
10101816,社会医療法人孝仁会　釧路孝仁会記念病院,北海道,釧路市愛国１９１番２１２号,154391222.0
10101816,社会医療法人孝仁会　釧路孝仁会記念病院,北海道,釧路市愛国１９１番２１２号,154391222.0
10101815,釧央脳神経外科病院,北海道,釧路市豊川町１番９号,154253511.0
10101815,釧央脳神経外科病院,北海道,釧路市豊川町１番９号,154253511.0
10101815,釧央脳神経外科病院,北海道,釧路市豊川町１番９号,154253511.0
10101814,医療法人　東北海道病院,北海道,釧路市若竹町７番１９号,154233425.0
10101814,医療法人　東北海道病院,北海道,釧路市若竹町７番１９号,154233425.0
10101814,医療法人　東北海道病院,北海道,釧路市若竹町７番１９号,154233425.0
10101813,市立釧路総合病院,北海道,釧路市春湖台１番１２号,154416121.0
10101813,市立釧路総合病院,北海道,釧路市春湖台１番１２号,154416121.0
10101813,市立釧路総合病院,北海道,釧路市春湖台１番１２号,154416121.0
10101812,道東勤医協　釧路協立病院,北海道,釧路市治水町３番１４号,154246811.0
10101812,道東勤医協　釧路協立病院,北海道,釧路市治水町３番１４号,154246811.0
10101812,道東勤医協　釧路協立病院,北海道,釧路市治水町３番１４号,154246811.0
10101811,医療法人社団　美生会　釧路第一病院,北海道,釧路市鳥取大通４丁目１１番１０号,154512121.0
10101811,医療法人社団　美生会　釧路第一病院,北海道,釧路市鳥取大通４丁目１１番１０号,154512121.0
10101811,医療法人社団　美生会　釧路第一病院,北海道,釧路市鳥取大通４丁目１１番１０号,154512121.0
10101810,医療法人扶恵会　釧路中央病院,北海道,釧路市幸町９丁目３番地,154312111.0
10101810,医療法人扶恵会　釧路中央病院,北海道,釧路市幸町９丁目３番地,154312111.0
10101810,医療法人扶恵会　釧路中央病院,北海道,釧路市幸町９丁目３番地,154312111.0
10101809,医療法人社団　三慈会　釧路三慈会病院,北海道,釧路市幣舞町４番３０号,154412299.0
10101809,医療法人社団　三慈会　釧路三慈会病院,北海道,釧路市幣舞町４番３０号,154412299.0
10101809,医療法人社団　三慈会　釧路三慈会病院,北海道,釧路市幣舞町４番３０号,154412299.0
10101808,医療法人社団　藤花会　釧路谷藤病院,北海道,釧路市双葉町３番１５号,154227111.0
10101808,医療法人社団　藤花会　釧路谷藤病院,北海道,釧路市双葉町３番１５号,154227111.0
10101808,医療法人社団　藤花会　釧路谷藤病院,北海道,釧路市双葉町３番１５号,154227111.0
10101807,社会医療法人孝仁会　星が浦病院,北海道,釧路市星が浦大通３丁目９番１３号,154542500.0
10101807,社会医療法人孝仁会　星が浦病院,北海道,釧路市星が浦大通３丁目９番１３号,154542500.0
10101807,社会医療法人孝仁会　星が浦病院,北海道,釧路市星が浦大通３丁目９番１３号,154542500.0
10101806,医療法人豊慈会　釧路北病院,北海道,釧路市昭和１９０番地１０５,154556111.0
10101806,医療法人豊慈会　釧路北病院,北海道,釧路市昭和１９０番地１０５,154556111.0
10101806,医療法人豊慈会　釧路北病院,北海道,釧路市昭和１９０番地１０５,154556111.0
10101805,医療法人　太平洋記念みなみ病院,北海道,釧路市春採７丁目９番９号,154463162.0
10101805,医療法人　太平洋記念みなみ病院,北海道,釧路市春採７丁目９番９号,154463162.0
10101805,医療法人　太平洋記念みなみ病院,北海道,釧路市春採７丁目９番９号,154463162.0
10101802,足寄町国民健康保険病院,北海道,足寄郡足寄町南２条３丁目１番地,156252155.0
10101802,足寄町国民健康保険病院,北海道,足寄郡足寄町南２条３丁目１番地,156252155.0
